Title,Category,Img,Country,URL,Domain,Ideology
Macon Times,fake-news,rightcenter011.png,United States,https://macontimes.com/,macontimes.com,Extreme-right
Mad World News,fake-news,extremeright031.png,United States,https://madworldnews.com/,madworldnews.com,Extreme-right
MAGA Daily Report,fake-news,right011.png,United States,https://magadailyreport.com,magadailyreport.com,Extreme-right
Magic Valley Times,fake-news,rightcenter011.png,United States,https://magicvalleytimes.com/,magicvalleytimes.com,Extreme-right
MagaPill,fake-news,right011.png,United States,http://www.magapill.com,magapill.com,Extreme-right
Manatee Review,fake-news,rightcenter011.png,United States,https://manateereview.com/,manateereview.com,Extreme-right
Marin Leader,fake-news,rightcenter011.png,United States,https://marinleader.com/,marinleader.com,Extreme-right
MatSu Times,fake-news,rightcenter011.png,United States,https://matsutimes.com/,matsutimes.com,Extreme-right
Maui Reporter,fake-news,rightcenter011.png,United States,https://mauireporter.com/,mauireporter.com,Extreme-right
Mehr News Agency,fake-news,right071.png,Iran,https://en.mehrnews.com,en.mehrnews.com,Extreme-right
Merced Times,fake-news,rightcenter011.png,United States,https://mercedtimes.com/,mercedtimes.com,Extreme-right
MercoPress,fake-news,leftcenter09.png,Uruguay,https://en.mercopress.com/,en.mercopress.com,Extreme-right
Metapedia,fake-news,extremeright031.png,Sweden,https://en.metapedia.org/wiki/Main_Page,en.metapedia.org,Extreme-right
Metric Media,fake-news,rightcenter011.png,United States,https://metricmedianews.com/,metricmedianews.com,Extreme-right
Miami Courant,fake-news,rightcenter011.png,United States,https://miamicourant.com/,miamicourant.com,Extreme-right
Middle American Democrat,fake-news,extremeleft05.png,United States,https://middleamericandemocrat.com,middleamericandemocrat.com,Extreme-left
Middle East Forum,fake-news,extremeright041.png,United States,https://www.meforum.org,meforum.org,Extreme-right
Middle East Media Research Institute (MEMRI),fake-news,right021.png,United States,https://www.memri.org/,memri.org,Extreme-right
Mixi.Media,fake-news,right011.png,,https://mixi.media/,mixi.media,Extreme-right
Mobile Courant,fake-news,rightcenter011.png,United States,https://mobilecourant.com/,mobilecourant.com,Extreme-right
Mohave Today,fake-news,rightcenter011.png,United States,https://mohavetoday.com/,mohavetoday.com,Extreme-right
Mondoweiss,fake-news,extremeleft03.png,United States,http://mondoweiss.net/,mondoweiss.net,Extreme-left
Monterey Times,fake-news,rightcenter011.png,United States,https://montereytimes.com/,montereytimes.com,Extreme-right
MoonBattery,fake-news,extremeright031.png,United States,https://moonbattery.com,moonbattery.com,Extreme-right
MoveOn,fake-news,left1.png,United States,https://front.moveon.org,front.moveon.org,Extreme-right
MSMLies.com,fake-news,right051.png,,https://www.msmlies.com/,msmlies.com,Extreme-right
My Right American,fake-news,extremeright031.png,,https://myrightamerica.com,myrightamerica.com,Extreme-right
Naples Standard,fake-news,rightcenter011.png,United States,https://naplesstandard.com/,naplesstandard.com,Extreme-right
Nature Coast Times,fake-news,rightcenter011.png,United States,https://naturecoasttimes.com/,naturecoasttimes.com,Extreme-right
National Enquirer,fake-news,right061.png,United States,http://www.nationalenquirer.com/,nationalenquirer.com,Extreme-right
National Policy Institute,fake-news,extremeright031.png,United States,https://geopol.institute/,geopol.institute,Extreme-right
National Rifle Association (NRA),fake-news,right011.png,United States,https://home.nra.org/,home.nra.org,Extreme-right
National Right to Life Committee (NRLC),fake-news,extremeright031.png,United States,https://www.nrlc.org/,nrlc.org,Extreme-right
National Vanguard,fake-news,extremeright021.png,,https://nationalvanguard.org/,nationalvanguard.org,Extreme-right
Natural State News,fake-news,rightcenter011.png,United States,https://naturalstatenews.com/,naturalstatenews.com,Extreme-right
Naugatuck Times,fake-news,rightcenter011.png,United States,https://naugatucktimes.com/,naugatucktimes.com,Extreme-right
NC Florida News,fake-news,rightcenter011.png,United States,https://ncfloridanews.com/,ncfloridanews.com,Extreme-right
NC Georgia News,fake-news,rightcenter011.png,United States,https://ncgeorgianews.com/,ncgeorgianews.com,Extreme-right
NE Alabama News,fake-news,rightcenter011.png,United States,https://nealabamanews.com/,nealabamanews.com,Extreme-right
NE Atlanta News,fake-news,rightcenter011.png,United States,https://neatlantanews.com/,neatlantanews.com,Extreme-right
NE Cali News,fake-news,rightcenter011.png,United States,https://necalinews.com/,necalinews.com,Extreme-right
NE Colorado News,fake-news,rightcenter011.png,United States,https://necoloradonews.com/,necoloradonews.com,Extreme-right
NE Connecticut News,fake-news,rightcenter011.png,United States,https://neconnnews.com/,neconnnews.com,Extreme-right
NE Florida News,fake-news,rightcenter011.png,United States,https://nefloridanews.com/,nefloridanews.com,Extreme-right
NE Sacramento News,fake-news,rightcenter011.png,United States,https://nesacramentonews.com/,nesacramentonews.com,Extreme-right
NE Valley Times,fake-news,rightcenter011.png,United States,https://nevalleytimes.com/,nevalleytimes.com,Extreme-right
News18,fake-news,rightcenter011.png,India,https://www.news18.com/,news18.com,Extreme-right
News Blaze,fake-news,extremeright041.png,Australia,https://newsblaze.com/,newsblaze.com,Extreme-right
News Break,fake-news,leftcenter07.png,United States,https://www.newsbreak.com/,newsbreak.com,Extreme-right
News Heist,fake-news,extremeright031.png,,https://newsheist.com/,newsheist.com,Extreme-right
News Hour First,fake-news,right011.png,United States,https://newshourfirst.com/,newshourfirst.com,Extreme-right
News Punch,fake-news,extremeright011.png,United States,https://newspunch.com,newspunch.com,Extreme-right
News Pushed,fake-news,extremeright031.png,United Kingdom,https://newspushed.com/,newspushed.com,Extreme-right
NewsReady,fake-news,extremeright051.png,United States,https://www.newsready.com/,newsready.com,Extreme-right
News Rescue,fake-news,rightcenter031.png,Nigeria,https://newsrescue.com/,newsrescue.com,Extreme-right
Newsservis.com,fake-news,extremeright011.png,,http://newsservis.com/,newsservis.com,Extreme-right
News With Views,fake-news,extremeright061.png,United States,https://newswithviews.com/,newswithviews.com,Extreme-right
NewsAmmo,fake-news,extremeright061.png,United States,http://newsammo.com/,newsammo.com,Extreme-right
Newsmax Bias and Credibility,fake-news,right011.png,United States,https://www.newsmax.com/,newsmax.com,Extreme-right
Newsview,fake-news,extremeright041.png,Greece,https://www.newsview.gr/,newsview.gr,Extreme-right
NewsWars,fake-news,extremeright061.png,United States,https://newswars.com/,newswars.com,Extreme-right
Next News Network,fake-news,extremeright041.png,United States,https://www.youtube.com/nextnewsnetwork,youtube.com,Extreme-right
NOQ Report,fake-news,right011.png,United States,https://noqreport.com/,noqreport.com,Extreme-right
Nordic Monitor,fake-news,leftcenter02.png,Sweden,https://www.nordicmonitor.com/,nordicmonitor.com,Extreme-right
North Alaska News,fake-news,rightcenter011.png,United States,https://northalaskanews.com/,northalaskanews.com,Extreme-right
North Birmingham Times,fake-news,rightcenter011.png,United States,https://northbirminghamtimes.com/,northbirminghamtimes.com,Extreme-right
North Broward News,fake-news,rightcenter011.png,United States,https://northbrowardnews.com/,northbrowardnews.com,Extreme-right
North Central Arkansas News,fake-news,rightcenter011.png,United States,https://ncarkansasnews.com/,ncarkansasnews.com,Extreme-right
North Coast California News,fake-news,rightcenter011.png,United States,https://northcoastcanews.com/,northcoastcanews.com,Extreme-right
North Fulton Today,fake-news,rightcenter011.png,United States,https://northfultontoday.com/,northfultontoday.com,Extreme-right
North Gwinnett News,fake-news,rightcenter011.png,United States,https://northgwinnettnews.com/,northgwinnettnews.com,Extreme-right
North Idaho Times,fake-news,rightcenter011.png,United States,https://northidahotimes.com/,northidahotimes.com,Extreme-right
North Inland News,fake-news,rightcenter011.png,United States,https://northinlandnews.com/,northinlandnews.com,Extreme-right
North Jefferson Country News,fake-news,rightcenter011.png,United States,https://northjeffconews.com/,northjeffconews.com,Extreme-right
North Lake Times,fake-news,rightcenter011.png,United States,https://northlaketimes.com/,northlaketimes.com,Extreme-right
North Little Rock Times,fake-news,rightcenter011.png,United States,https://northlittlerocktimes.com/,northlittlerocktimes.com,Extreme-right
North MiamiDade News,fake-news,rightcenter011.png,United States,https://northmianews.com/,northmianews.com,Extreme-right
North OC Times,fake-news,rightcenter011.png,United States,https://northoctimes.com/,northoctimes.com,Extreme-right
North Orlando News,fake-news,rightcenter011.png,United States,https://auburntimes.com/,auburntimes.com,Extreme-right
North Palm Beach Today,fake-news,rightcenter011.png,United States,https://auburntimes.com/,auburntimes.com,Extreme-right
North Panhandle News,fake-news,rightcenter011.png,United States,https://northpanhandlenews.com/,northpanhandlenews.com,Extreme-right
North Pima News,fake-news,rightcenter011.png,United States,https://northpimanews.com/,northpimanews.com,Extreme-right
North Pinellas News,fake-news,rightcenter011.png,United States,https://auburntimes.com/,auburntimes.com,Extreme-right
North Sacramento Today,fake-news,rightcenter011.png,United States,https://northsactoday.com/,northsactoday.com,Extreme-right
North New Castle News,fake-news,rightcenter011.png,United States,https://northnewcastlenews.com/,northnewcastlenews.com,Extreme-right
North SFV Today,fake-news,rightcenter011.png,United States,https://northsfvtoday.com/,northsfvtoday.com,Extreme-right
North SGV News,fake-news,rightcenter011.png,United States,https://northsgvnews.com/,northsgvnews.com,Extreme-right
NowThis News,fake-news,left2.png,United States,https://nowthisnews.com/,nowthisnews.com,Extreme-right
NRL News Today,fake-news,extremeright031.png,United States,https://www.nationalrighttolifenews.org/,nationalrighttolifenews.org,Extreme-right
NTD TV (New Tang Dynasty),fake-news,right011.png,United States,https://www.ntd.com,ntd.com,Extreme-right
NW Alabama News,fake-news,rightcenter011.png,United States,https://nwalabamanews.com/,nwalabamanews.com,Extreme-right
NW Arkansas News,fake-news,rightcenter011.png,United States,https://nwarkansasnews.com/,nwarkansasnews.com,Extreme-right
NW Atlanta News,fake-news,rightcenter011.png,United States,https://nwatlantanews.com/,nwatlantanews.com,Extreme-right
NW Connecticut News,fake-news,rightcenter011.png,United States,https://nwconnnews.com/,nwconnnews.com,Extreme-right
NW Georgia News,fake-news,rightcenter011.png,United States,https://nwgeorgianews.com/,nwgeorgianews.com,Extreme-right
NW LA Times,fake-news,rightcenter011.png,United States,https://nwlatimes.com/,nwlatimes.com,Extreme-right
NW Riverside News,fake-news,rightcenter011.png,United States,https://nwriversidenews.com/,nwriversidenews.com,Extreme-right
NW Valley Times,fake-news,rightcenter011.png,United States,https://nwvalleytimes.com/,nwvalleytimes.com,Extreme-right
Oakland City Wire,fake-news,rightcenter011.png,United States,https://oaklandcitywire.com/,oaklandcitywire.com,Extreme-right
Oath Keepers,fake-news,extremeright021.png,United States,https://www.oathkeepers.org,oathkeepers.org,Extreme-right
Objectivist,fake-news,extremeright051.png,United States,https://www.objectivist.co/,objectivist.co,Extreme-right
Ocala Standard,fake-news,rightcenter011.png,United States,https://ocalastandard.com/,ocalastandard.com,Extreme-right
Okeechobee Times,fake-news,rightcenter011.png,United States,https://okeechobeetimes.com/,okeechobeetimes.com,Extreme-right
Orlando Standard,fake-news,rightcenter011.png,United States,https://orlandostandard.com/,orlandostandard.com,Extreme-right
Outraged Patriot,fake-news,extremeright031.png,,https://outragedpatriot.com/,outragedpatriot.com,Extreme-right
Overpasses for America,fake-news,right021.png,United Kingdom,https://overpassesforamerica.com/,overpassesforamerica.com,Extreme-right
Pacific Pundit,fake-news,extremeright021.png,United States,https://www.pacificpundit.com,pacificpundit.com,Extreme-right
Palm Coast Times,fake-news,rightcenter011.png,United States,https://palmcoasttimes.com/,palmcoasttimes.com,Extreme-right
Panama City Reporter,fake-news,rightcenter011.png,United States,https://panamacityreporter.com/,panamacityreporter.com,Extreme-right
Parler,fake-news,extremeright031.png,United States,https://parler.com/,parler.com,Extreme-right
Pasco Reporter,fake-news,rightcenter011.png,United States,https://auburntimes.com/,auburntimes.com,Extreme-right
Patriot Crier,fake-news,extremeright031.png,,http://patriotcrier.com,patriotcrier.com,Extreme-right
Patriot Journal,fake-news,extremeright061.png,,https://patriotjournal.org,patriotjournal.org,Extreme-right
Patriot Report,fake-news,extremeright031.png,United States,https://www.patriotreport.com/,patriotreport.com,Extreme-right
Patriotic Viral News,fake-news,extremeright041.png,United States,https://www.patrioticviralnews.com/,patrioticviralnews.com,Extreme-right
PC Must Die News,fake-news,extremeright031.png,United States,https://pcmustdie.com/,pcmustdie.com,Extreme-right
Peach Tree Times,fake-news,rightcenter011.png,United States,https://peachtreetimes.com/,peachtreetimes.com,Extreme-right
Pensacola Times,fake-news,rightcenter011.png,United States,https://pensacolatimes.com/,pensacolatimes.com,Extreme-right
Perez Hilton,fake-news,left1.png,United States,https://perezhilton.com/,perezhilton.com,Extreme-right
